GEOIDFQ,SUMLEVEL,NAME,YEAR,Number of sales,Median home sale price (2023 dollars),Median home sale price (year-of dollars),Median income (2023 dollars),Median income (year-of dollars),Median income MOE (year-of dollars),Mean income (2023 dollars),Mean income (year-of dollars),Mean income MOE (year-of dollars),Median sale price/income ratio (MSA med inc),Median sale price/income ratio (geography med inc)
8600000US43045,860,43045,2018,11,200217,165000,,,,,,,2.5760319740211077,
8600000US43045,860,43045,2019,17,187119,157000,,,,,,,2.3360661835820675,
8600000US43045,860,43045,2020,18,224867,191000,,,,,,,2.747292262992103,
8600000US43045,860,43045,2021,23,241765,215000,,,,,,,2.9928033519397546,
8600000US43045,860,43045,2022,18,259250,249000,,,,,,,3.2859574805019993,
8600000US43045,860,43045,2023,10,262500,262500,,,,,,,3.3919110996252746,
8600000US43045,860,43045,2024,8,251823,259250,,,,,,,,
8600000US43046,860,43046,2012,37,125945,94900,,,,,,,1.7672582357213353,
8600000US43046,860,43046,2013,40,210911,161250,,,,,,,2.981748922872095,
8600000US43046,860,43046,2014,36,205935,160000,,,,,,,2.8383388621809087,
8600000US43046,860,43046,2015,42,169695,132000,,,,,,,2.2683530382183115,
8600000US43046,860,43046,2016,48,212270,167200,,,,,,,2.773078581616745,
8600000US43046,860,43046,2017,55,228725,184000,,,,,,,2.885640800451666,
8600000US43046,860,43046,2018,48,290709,239575,,,,,,,3.740320364703678,
8600000US43046,860,43046,2019,65,320605,269000,,,,,,,4.00255925722023,
8600000US43046,860,43046,2020,51,304925,259000,,,,,,,3.725385843533794,
8600000US43046,860,43046,2021,60,386542,343750,,,,,,,4.785005359206003,
8600000US43046,860,43046,2022,50,388354,373000,,,,,,,4.92233791255922,
8600000US43046,860,43046,2023,31,315000,315000,,,,,,,4.07029331955033,
8600000US43046,860,43046,2024,35,460420,474000,,,,,,,,
8600000US43048,860,43048,2012,1,25216,19000,,,,,,,0.3538240935585393,
8600000US43048,860,43048,2013,1,521882,399000,,,,,,,7.378095009153276,
8600000US43050,860,43050,2012,130,132713,100000,,,,,,,1.862232071360733,
8600000US43050,860,43050,2013,155,149109,114000,,,,,,,2.1080271454723647,
8600000US43050,860,43050,2014,180,149303,116000,,,,,,,2.057795675081159,
8600000US43050,860,43050,2015,175,160696,125000,,,,,,,2.1480615892218857,
8600000US43050,860,43050,2016,230,162820,128250,,,,,,,2.1270773211264804,
8600000US43050,860,43050,2017,225,154141,124000,,,,,,,1.9446709742174266,
8600000US43050,860,43050,2018,298,163814,135000,,,,,,,2.1076625241990885,
8600000US43050,860,43050,2019,301,176392,148000,,,,,,,2.2021515615932867,
8600000US43050,860,43050,2020,334,197965,168150,,,,,,,2.4186240524718436,
8600000US43050,860,43050,2021,366,195661,174000,,,,,,,2.4220827127326383,
8600000US43050,860,43050,2022,301,200713,192777,,,,,,,2.544004117344313,
8600000US43050,860,43050,2023,304,213250,213250,,,,,,,2.755523969505104,
8600000US43050,860,43050,2024,278,233610,240500,,,,,,,,
8600000US43054,860,43054,2012,465,371598,280000,,,,,,,5.214249799810052,
8600000US43054,860,43054,2013,565,394727,301785,,,,,,,5.5804471236524344,
8600000US43054,860,43054,2014,567,389990,303000,,,,,,,5.375104220255096,
8600000US43054,860,43054,2015,588,417810,325000,,,,,,,5.584960131976904,
8600000US43054,860,43054,2016,633,399910,315000,,,,,,,5.224400437854513,
8600000US43054,860,43054,2017,613,438805,353000,,,,,,,5.536039144344771,
8600000US43054,860,43054,2018,593,431983,356000,,,,,,,5.557984137887966,
8600000US43054,860,43054,2019,535,475544,399000,,,,,,,5.9368815748359545,
8600000US43054,860,43054,2020,527,470926,400000,,,,,,,5.753491650245242,
8600000US43054,860,43054,2021,532,522886,465000,,,,,,,6.47280724954412,
8600000US43054,860,43054,2022,391,583052,560000,,,,,,,7.390105177032609,
8600000US43054,860,43054,2023,348,590000,590000,,,,,,,7.623723995348236,
8600000US43054,860,43054,2024,414,568532,585300,,,,,,,,
8600000US43055,860,43055,2012,568,122218,92092,,,,,,,1.7149574479971694,
8600000US43055,860,43055,2013,664,116410,89000,,,,,,,1.6457404907635127,
8600000US43055,860,43055,2014,629,137719,107000,,,,,,,1.8981391140834825,
8600000US43055,860,43055,2015,804,144627,112500,,,,,,,1.9332554302996974,
8600000US43055,860,43055,2016,873,143460,113000,,,,,,,1.8741499983414605,
8600000US43055,860,43055,2017,833,152276,122500,,,,,,,1.9211467285615709,
8600000US43055,860,43055,2018,820,154713,127500,,,,,,,1.9905701617435836,
8600000US43055,860,43055,2019,919,163759,137400,,,,,,,2.044429895695389,
8600000US43055,860,43055,2020,868,188370,160000,,,,,,,2.301396660098097,
8600000US43055,860,43055,2021,1022,196785,175000,,,,,,,2.436002728323056,
8600000US43055,860,43055,2022,853,218645,210000,,,,,,,2.771289441387228,
8600000US43055,860,43055,2023,769,238500,238500,,,,,,,3.081793513373821,
8600000US43055,860,43055,2024,823,237981,245000,,,,,,,,
8600000US43056,860,43056,2012,124,159256,120000,,,,,,,2.2346784856328794,
8600000US43056,860,43056,2013,157,168075,128500,,,,,,,2.3761534052034987,
8600000US43056,860,43056,2014,197,166035,129000,,,,,,,2.2884107076333575,
8600000US43056,860,43056,2015,185,175480,136500,,,,,,,2.3456832554302993,
8600000US43056,860,43056,2016,201,184085,145000,,,,,,,2.404882741234617,
8600000US43056,860,43056,2017,217,197524,158900,,,,,,,2.492001756477009,
8600000US43056,860,43056,2018,198,199610,164500,,,,,,,2.568225816524074,
8600000US43056,860,43056,2019,176,205294,172250,,,,,,,2.562977070840835,
8600000US43056,860,43056,2020,189,217803,185000,,,,,,,2.6609898882384244,
8600000US43056,860,43056,2021,221,258632,230000,,,,,,,3.201603585796016,
8600000US43056,860,43056,2022,178,263154,252750,,,,,,,3.3354447919553425,
8600000US43056,860,43056,2023,192,280000,280000,,,,,,,3.6180385062669598,
8600000US43056,860,43056,2024,180,270473,278450,,,,,,,,
8600000US43060,860,43060,2012,1,345055,260000,,,,,,,4.841803385537905,
8600000US43060,860,43060,2013,2,232166,177500,,,,,,,3.2822352484328485,
8600000US43060,860,43060,2014,3,386129,300000,,,,,,,5.321885366589203,
8600000US43060,860,43060,2016,2,276446,217750,,,,,,,3.6114704614057787,
8600000US43060,860,43060,2018,1,147432,121500,,,,,,,1.8968962717791795,
8600000US43060,860,43060,2020,2,241350,205000,,,,,,,2.9486644707506864,
8600000US43060,860,43060,2021,1,477907,425000,,,,,,,5.916006625927421,
8600000US43060,860,43060,2022,1,197717,189900,,,,,,,2.5060374519973077,
8600000US43060,860,43060,2024,2,309084,318200,,,,,,,,
8600000US43061,860,43061,2012,33,270735,204000,,,,,,,3.798953425575895,
8600000US43061,860,43061,2013,45,278337,212800,,,,,,,3.934984004881747,
8600000US43061,860,43061,2014,41,340823,264800,,,,,,,4.697450816909404,
8600000US43061,860,43061,2015,62,320107,249000,,,,,,,4.2789386857299965,
8600000US43061,860,43061,2016,54,406892,320500,,,,,,,5.315620128039274,
8600000US43061,860,43061,2017,54,321272,258450,,,,,,,4.053227526503984,
8600000US43061,860,43061,2018,60,409534,337500,,,,,,,5.269156310497721,
8600000US43061,860,43061,2019,59,411184,345000,,,,,,,5.133393842903269,
8600000US43061,860,43061,2020,69,415121,352600,,,,,,,5.07170288969118,
8600000US43061,860,43061,2021,85,483529,430000,,,,,,,5.985606703879509,
8600000US43061,860,43061,2022,66,496625,476990,,,,,,,6.2946540507014,
8600000US43061,860,43061,2023,64,503500,503500,,,,,,,6.506008528233622,
8600000US43061,860,43061,2024,70,507482,522450,,,,,,,,
8600000US43062,860,43062,2012,298,185732,139950,,,,,,,2.6061937838693456,
8600000US43062,860,43062,2013,454,203652,155700,,,,,,,2.8791212855267294,
8600000US43062,860,43062,2014,427,212242,164900,,,,,,,2.9252629898351987,
8600000US43062,860,43062,2015,501,219833,171000,,,,,,,2.93854825405554,
8600000US43062,860,43062,2016,515,238676,188000,,,,,,,3.1180548644972967,
8600000US43062,860,43062,2017,596,254606,204820,,,,,,,3.2121573301549464,
8600000US43062,860,43062,2018,592,275753,227250,,,,,,,3.5478985824017983,
8600000US43062,860,43062,2019,586,280082,235000,,,,,,,3.496659574151502,
8600000US43062,860,43062,2020,570,312871,265750,,,,,,,3.8224760151316826,
8600000US43062,860,43062,2021,627,355563,316200,,,,,,,4.401508929690002,
8600000US43062,860,43062,2022,571,380025,365000,,,,,,,4.816764981458754,
8600000US43062,860,43062,2023,403,360000,360000,,,,,,,4.6517637937718055,
8600000US43062,860,43062,2024,426,368579,379450,,,,,,,,
8600000US43064,860,43064,2012,104,319839,241000,,,,,,,4.487979291979366,
8600000US43064,860,43064,2013,139,359693,275000,,,,,,,5.085153201797371,
8600000US43064,860,43064,2014,153,351377,273000,,,,,,,4.842915683596176,
8600000US43064,860,43064,2015,150,353532,275000,,,,,,,4.7257354962881495,
8600000US43064,860,43064,2016,193,411209,323900,,,,,,,5.372010481971673,
8600000US43064,860,43064,2017,232,450862,362700,,,,,,,5.688162599585974,
8600000US43064,860,43064,2018,219,414388,341500,,,,,,,5.33160557047399,
8600000US43064,860,43064,2019,274,452899,380000,,,,,,,5.654172928415195,
8600000US43064,860,43064,2020,267,466100,395901,,,,,,,5.694532744559354,
8600000US43064,860,43064,2021,362,575175,511500,,,,,,,7.120087974498532,
8600000US43064,860,43064,2022,361,592732,569297,,,,,,,7.512794119587738,
8600000US43064,860,43064,2023,393,562000,562000,,,,,,,7.2619201447215405,
8600000US43064,860,43064,2024,494,531261,546930,,,,,,,,
8600000US43065,860,43065,2012,719,359653,271000,,,,,,,5.046648913387586,
8600000US43065,860,43065,2013,855,385853,295000,,,,,,,5.454982525564453,
8600000US43065,860,43065,2014,784,378728,294250,,,,,,,5.219882563729577,
8600000US43065,860,43065,2015,863,398527,310000,,,,,,,5.327192741270277,
8600000US43065,860,43065,2016,878,403877,318125,,,,,,,5.276229807277673,
8600000US43065,860,43065,2017,830,422520,339900,,,,,,,5.330594065616962,
8600000US43065,860,43065,2018,801,430769,355000,,,,,,,5.542371822893899,
8600000US43065,860,43065,2019,879,438597,368000,,,,,,,5.475620099096821,
8600000US43065,860,43065,2020,901,467735,397290,,,,,,,5.71451174431483,
8600000US43065,860,43065,2021,910,489151,435000,,,,,,,6.055206781831596,
8600000US43065,860,43065,2022,746,498666,478950,,,,,,,6.320519418821013,
8600000US43065,860,43065,2023,712,500000,500000,,,,,,,6.460783046905285,
8600000US43065,860,43065,2024,678,514816,530000,,,,,,,,
8600000US43066,860,43066,2012,6,96217,72500,,,,,,,1.3501182517365313,
8600000US43066,860,43066,2013,10,241975,185000,,,,,,,3.4209212448455038,
8600000US43066,860,43066,2014,14,209089,162450,,,,,,,2.881800926008054,
8600000US43066,860,43066,2015,17,260136,202351,,,,,,,3.477299285125103,
8600000US43066,860,43066,2016,16,257021,202450,,,,,,,3.357713868709988,
8600000US43066,860,43066,2017,13,340602,274000,,,,,,,4.297095539803024,
8600000US43066,860,43066,2018,18,255974,210950,,,,,,,3.2934178479985015,
8600000US43066,860,43066,2019,17,321797,270000,,,,,,,4.017438659663427,
8600000US43066,860,43066,2020,14,294329,250000,,,,,,,3.5959322814032766,
8600000US43066,860,43066,2021,14,382831,340450,,,,,,,4.7390693077576245,
8600000US43066,860,43066,2022,15,374819,360000,,,,,,,4.750781899520963,
8600000US43066,860,43066,2023,4,300000,300000,,,,,,,3.876469828143171,
8600000US43066,860,43066,2024,11,387569,399000,,,,,,,,
8600000US43067,860,43067,2012,19,207696,156500,,,,,,,2.914393191679547,
8600000US43067,860,43067,2013,19,124258,95000,,,,,,,1.756689287893637,
8600000US43067,860,43067,2014,26,243776,189400,,,,,,,3.3598836281066506,
8600000US43067,860,43067,2015,13,160696,125000,,,,,,,2.1480615892218857,
8600000US43067,860,43067,2016,26,196781,155000,,,,,,,2.5707367233887286,
8600000US43067,860,43067,2017,17,180246,145000,,,,,,,2.2740104133994103,
8600000US43067,860,43067,2018,13,186262,153500,,,,,,,2.3964903515893337,
8600000US43067,860,43067,2020,9,323762,275000,,,,,,,3.955525509543604,
8600000US43067,860,43067,2021,9,421682,375000,,,,,,,5.220005846406549,
8600000US43067,860,43067,2022,18,306831,294700,,,,,,,3.88904284941341,
8600000US43067,860,43067,2023,14,285000,285000,,,,,,,3.6826463367360125,
8600000US43067,860,43067,2024,15,257408,265000,,,,,,,,
8600000US43068,860,43068,2012,489,132713,100000,,,,,,,1.862232071360733,
8600000US43068,860,43068,2013,638,149109,114000,,,,,,,2.1080271454723647,
8600000US43068,860,43068,2014,694,157348,122250,,,,,,,2.168668286885101,
8600000US43068,860,43068,2015,829,166996,129900,,,,,,,2.2322656035193837,
8600000US43068,860,43068,2016,876,181546,143000,,,,,,,2.3717119448037947,
8600000US43068,860,43068,2017,889,196281,157900,,,,,,,2.4763189260397716,
8600000US43068,860,43068,2018,853,202037,166500,,,,,,,2.5994504465122086,
8600000US43068,860,43068,2019,843,216915,182000,,,,,,,2.7080512446620144,
8600000US43068,860,43068,2020,806,243704,207000,,,,,,,2.977431929001913,
8600000US43068,860,43068,2021,837,272126,242000,,,,,,,3.3686437728810255,
8600000US43068,860,43068,2022,746,283197,272000,,,,,,,3.5894796574158385,
8600000US43068,860,43068,2023,683,285000,285000,,,,,,,3.6826463367360125,
8600000US43068,860,43068,2024,652,291405,300000,,,,,,,,
8600000US43071,860,43071,2012,10,111479,84000,,,,,,,1.5642749399430158,
8600000US43071,860,43071,2013,16,137664,105250,,,,,,,1.9462268163242664,
8600000US43071,860,43071,2014,26,122210,94950,,,,,,,1.684376718525483,
8600000US43071,860,43071,2015,14,158382,123200,,,,,,,2.117129502337091,
8600000US43071,860,43071,2016,18,193131,152125,,,,,,,2.5230537035194214,
8600000US43071,860,43071,2017,20,182110,146500,,,,,,,2.2975346590552665,
8600000US43071,860,43071,2018,15,157625,129900,,,,,,,2.0280397177293445,
8600000US43071,860,43071,2019,22,168645,141500,,,,,,,2.1054354457125,
8600000US43071,860,43071,2020,29,223690,190000,,,,,,,2.7329085338664902,
8600000US43071,860,43071,2021,28,268190,238500,,,,,,,3.3199237183145645,
8600000US43071,860,43071,2022,16,249879,240000,,,,,,,3.167187933013975,
8600000US43071,860,43071,2023,13,279900,279900,,,,,,,3.6167463496575785,
8600000US43071,860,43071,2024,18,257408,265000,,,,,,,,
8600000US43073,860,43073,2014,3,56632,44000,,,,,,,0.7805431870997499,
8600000US43073,860,43073,2017,1,129280,104000,,,,,,,1.6310143654726805,
8600000US43073,860,43073,2020,1,150579,127900,,,,,,,1.839678955165916,
8600000US43073,860,43073,2021,2,137047,121875,,,,,,,1.6965019000821282,
8600000US43073,860,43073,2024,1,77417,79700,,,,,,,,
8600000US43074,860,43074,2012,123,240211,181000,,,,,,,3.3706400491629265,
8600000US43074,860,43074,2013,185,261595,200000,,,,,,,3.698293237670815,
8600000US43074,860,43074,2014,171,281874,219000,,,,,,,3.884976317610119,
8600000US43074,860,43074,2015,183,282825,220000,,,,,,,3.7805883970305194,
8600000US43074,860,43074,2016,197,311041,245000,,,,,,,4.063422562775733,
8600000US43074,860,43074,2017,190,323820,260500,,,,,,,4.085377328900321,
8600000US43074,860,43074,2018,182,362150,298450,,,,,,,4.659495409979392,
8600000US43074,860,43074,2019,178,369470,310000,,,,,,,4.612614757391343,
8600000US43074,860,43074,2020,204,395929,336298,,,,,,,4.837219337485436,
8600000US43074,860,43074,2021,288,417977,371705,,,,,,,5.174139395036123,
8600000US43074,860,43074,2022,278,459081,440930,,,,,,,5.81878406376605,
8600000US43074,860,43074,2023,284,481693,481693,,,,,,,6.224227936425895,
8600000US43074,860,43074,2024,277,480721,494900,,,,,,,,
8600000US43076,860,43076,2012,79,172527,130000,,,,,,,2.4209016927689526,
8600000US43076,860,43076,2013,93,176577,135000,,,,,,,2.4963479354278,
8600000US43076,860,43076,2014,141,189203,147000,,,,,,,2.6077238296287097,
8600000US43076,860,43076,2015,101,173552,135000,,,,,,,2.319906516359637,
8600000US43076,860,43076,2016,122,180372,142075,,,,,,,2.3563704514545396,
8600000US43076,860,43076,2017,121,211322,170000,,,,,,,2.666081174330343,
8600000US43076,860,43076,2018,152,229279,188950,,,,,,,2.94994691812902,
8600000US43076,860,43076,2019,154,253266,212500,,,,,,,3.16187301917955,
8600000US43076,860,43076,2020,155,294329,250000,,,,,,,3.5959322814032766,
8600000US43076,860,43076,2021,143,309234,275000,,,,,,,3.8280042873648017,
8600000US43076,860,43076,2022,162,330570,317500,,,,,,,4.189925703049737,
8600000US43076,860,43076,2023,106,324950,324950,,,,,,,4.198862902183745,
8600000US43076,860,43076,2024,121,305975,315000,,,,,,,,
8600000US43077,860,43077,2012,1,78964,59500,,,,,,,1.1080280824596362,
8600000US43077,860,43077,2013,6,80440,61500,,,,,,,1.1372251705837755,
8600000US43077,860,43077,2014,1,61652,47900,,,,,,,0.8497276968654095,
8600000US43077,860,43077,2018,1,169881,140000,,,,,,,2.185724099169425,
8600000US43077,860,43077,2020,3,80057,68000,,,,,,,0.9780935805416912,
8600000US43077,860,43077,2021,1,202407,180000,,,,,,,2.505602806275143,
8600000US43080,860,43080,2012,27,132713,100000,,,,,,,1.862232071360733,
8600000US43080,860,43080,2013,40,124258,95000,,,,,,,1.756689287893637,
8600000US43080,860,43080,2014,36,139650,108500,,,,,,,1.9247485409164287,
8600000US43080,860,43080,2015,28,195985,152450,,,,,,,2.619775914215012,
8600000US43080,860,43080,2016,54,139651,110000,,,,,,,1.824393803695227,
8600000US43080,860,43080,2017,41,192676,155000,,,,,,,2.4308387177717834,
8600000US43080,860,43080,2018,45,196576,162000,,,,,,,2.529195029038906,
8600000US43080,860,43080,2019,58,159111,133500,,,,,,,1.9864002261669174,
8600000US43080,860,43080,2020,52,166001,141000,,,,,,,2.028105806711448,
8600000US43080,860,43080,2021,53,175532,156100,,,,,,,2.172914433664166,
8600000US43080,860,43080,2022,48,187410,180000,,,,,,,2.3753909497604817,
8600000US43080,860,43080,2023,41,250000,250000,,,,,,,3.2303915234526426,
8600000US43080,860,43080,2024,45,247694,255000,,,,,,,,
8600000US43081,860,43081,2012,711,205042,154500,,,,,,,2.8771485502523326,
8600000US43081,860,43081,2013,960,208949,159750,,,,,,,2.9540117235895633,
8600000US43081,860,43081,2014,972,219450,170500,,,,,,,3.0246048500115306,
8600000US43081,860,43081,2015,1071,237830,185000,,,,,,,3.179131152048391,
8600000US43081,860,43081,2016,1111,234868,185000,,,,,,,3.0682986698510635,
8600000US43081,860,43081,2017,1091,261045,210000,,,,,,,3.293394391819836,
8600000US43081,860,43081,2018,1121,279090,230000,,,,,,,3.590832448635484,
8600000US43081,860,43081,2019,1109,292001,245000,,,,,,,3.6454535985834804,
8600000US43081,860,43081,2020,1075,316109,268500,,,,,,,3.8620312702271185,
8600000US43081,860,43081,2021,1187,348591,310000,,,,,,,4.315204833029413,
8600000US43081,860,43081,2022,986,356547,342450,,,,,,,4.519181281919316,
8600000US43081,860,43081,2023,804,365000,365000,,,,,,,4.716371624240858,
8600000US43081,860,43081,2024,858,373970,385000,,,,,,,,
8600000US43082,860,43082,2012,487,351558,264900,,,,,,,4.933052757034582,
8600000US43082,860,43082,2013,584,359039,274500,,,,,,,5.0759074687031935,
8600000US43082,860,43082,2014,543,369397,287000,,,,,,,5.091270334037005,
8600000US43082,860,43082,2015,536,392099,305000,,,,,,,5.2412702777014015,
8600000US43082,860,43082,2016,569,399783,314900,,,,,,,5.222741898032972,
8600000US43082,860,43082,2017,631,416429,335000,,,,,,,5.2537481964745005,
8600000US43082,860,43082,2018,538,418089,344550,,,,,,,5.379223131205896,
8600000US43082,860,43082,2019,538,420719,353000,,,,,,,5.252429062448852,
8600000US43082,860,43082,2020,521,444436,377500,,,,,,,5.429857744918947,
8600000US43082,860,43082,2021,505,484654,431000,,,,,,,5.999526719469927,
8600000US43082,860,43082,2022,427,494449,474900,,,,,,,6.267073122451404,
8600000US43082,860,43082,2023,362,488700,488700,,,,,,,6.314769350045226,
8600000US43082,860,43082,2024,377,495389,510000,,,,,,,,
8600000US43085,860,43085,2012,362,252753,190450,,,,,,,3.546620979906516,
